word,count
bacalhau,22
"r$9,90",22
aqui,22
19h,22
sempre,22
família,22
pessoas,22
"anos,",22
morangos,22
pernil,22
shows,22
funciona,22
pescado,22
vendidos,22
escolher,22
sai,21
musicais,21
"sobremesa,",21
"frutas,",21
"salgados,",21
"tradicional,",21
ocorre,21
participam,21
"14,90",21
padaria,21
pessoa,21
oficial,21
sul,21
"lanches,",21
camarões,21
40,21
outubro,21
convites,21
objetivo,21
pet,21
alameda,21
mozzarella,21
bela,21
"22h,",21
peru,21
"brigadeiro,",21
consumo,21
"branco,",21
fim,21
dentro,21
delicioso,20
caras,20
show,20
serviço,20
leva,20
park,20
faz,20
100,20
(região,20
verde,20
cliente,20
gastronômicos,20
típicos,20
fest,20
assado,20
mostarda,20
"italiana,",20
feitas,20
salgados,20
morango:,20
"cidade,",20
sanduíches,20
unidades,20
"sorvetes,",20
artesanato,20
branca,20
"bacon,",20
parceria,20
restaurant,20
fazenda,19
coberto,19
2019,19
3823-4600,19
exclusivos,19
outra,19
pedaços,19
"coco,",19
manteiga,19
joelho,19
120,19
ingresso,19
nomes,19
rede,19
alho,19
diversão,19
basta,19
renomados,19
siciliano,19
artesanal.,19
ar,19
1°,19
famosa,19
16h,19
empório,19
"jantar,",19
cidades,19
"r$14,90:",19
"vinhos,",19
"claro,",19
museu,19
unidade,19
fondue,19
destaques,19
toque,19
reserva,19
fev,19
fazem,19
dar,19
barracas,19
deixar,19
"r$9,90:",19
2º,19
cursos,18
após,18
próximo,18
campos,18
barbecue,18
janeiro,18
peixes,18
"limão,",18
"cerveja,",18
cafés,18
"queijos,",18
completo,18
participação,18
rafael,18
"eataly,",18
livre,18
torresmo,18
versão,18
local.,18
9h,18
vegan,18
ibirapuera,18
animar,18
coado,18
feijão,18
período,18
fixo,18
"roupas,",18
"nutella,",18
nacional,18
menus,18
grupo,18
adquiridos,18
"hambúrguer,",18
"lager,",18
verão,18
"mel,",18
opções.,18
dr.,18
milk,18
"bacalhau,",18
formato,18
pesto,18
le,18
acesso,18
acompanhar,18
maçã,18
leste,18
"paçoca,",18
azeite,18
"refrigerantes,",18
calabresa,17
"cebola,",17
22h,17
"avelã,",17
workshops,17
cheddar,17
devem,17
vegana,17
palco,17
campo,17
avelã,17
preparar,17
linha,17
gourmet,17
aproveitar,17
muitos,17
clássico,17
josé,17
país,17
frequentadores,17
presentes,17
servidos,17
casquinha,17
21h.,17
cremoso,17
quanto,17
vista,17
madalena,17
delivery,17
várias,17
molhos,17
"dia,",17
pedro,17
variam,17
brown,17
pinhão,17
promete,17
13h,17
profissionais,17
chega,17
"festa,",17
mooca,17
►,17
dedicado,16
oportunidade,16
"coxinha,",16
comprar,16
extra,16
provar,16
pavilhão,16
chantilly,16
palestras,16
"linguiça,",16
são:,16
ambiente,16
portão,16
acompanhados,16
trará,16
delícias.,16
cheese,16
"sabores,",16
"sanduíches,",16
coração,16
típico,16
churro,16
feirinha,16
"hambúrgueres,",16
guirro/divulgação),16
chá,16
geleia,16
"vivo,",16
deliciar,16
fritas,16
"weiss,",16
veganos,16
vinagrete,16
"morangos,",16
salgadas,16
compra,16
vontade,16
"tortas,",16
"stout,",16
"bier,",16
"madalena,",16
"porco,",15
assim,15
experimentar,15
curso,15
ceagesp.,15
proposta,15
"artesanato,",15
01,15
"calabresa,",15
"-,",15
artesanais.,15
in,15
gratuitas,15
tanto,15
novidade,15
parmesão,15
fresco,15
"prato,",15
apresentação,15
"mooca,",15
baunilha,15
serra,15
combos,15
começa,15
deliciosos,15
bate-papo,15
italiano,15
preparado,15
saiba,15
lançamento,15
belga,15
escondidinho,15
combo,15
junto,15
internacional,15
sobremesa.,15
chocolate.,15
joaquim,15
lá,15
leve,15
"alface,",15
gastronômicas,15
club,15
como:,15
recheios,15
catupiry,15
"semana,",15
participante,15
petiscos,15
vivo.,15
laranja,15
"verde,",15
"pastel,",15
rock,15
confeitaria,15
açúcar,15
weekend,15
mão,15
abril,15
ganha,15
pasta,15
"espetinhos,",15
março,15
risoto,15
capim,15
"açaí,",14
recheados,14
"week,",14
moda,14
estilos,14
"ocasião,",14
estados,14
sopa,14
ação,14
"pote,",14
foodpass.,14
"mexicana,",14
selecionados,14
cultural,14
"acessórios,",14
gnocchi,14
frente,14
dog,14
10);,14
"seca,",14
70,14
recheadas,14
taco,14
"batata,",14
"pessoa,",14
"frita,",14
"rs),",14
italianos,14
bom,14
realizado,14
"cheddar,",14
receberá,14
acontecerá,14
milk-shake,14
gastronomia.,14
20h.,14
oferecerá,14
wine,14
oferecem,14
cheesecake,14
domingos,14
"fevereiro,",14
associação,14
shake,14
suína,14
"brigadeiros,",14
origem,14
crepes,14
ceviche,14
taça,14
estado,14
história,14
sal,14
pátio,14
polenta,14
"exemplo,",14
caramelo,14
"sobremesas,",14
biscoitos,14
cardápio.,14
nutella,14
especiarias,14
gelatos,14
black,14
brasileiros,14
quick,14
simultaneamente,14
truck,14
